AdSpend,ClickThroughRate,EmailOpens,EmailClicks,PreviousPurchases,WebsiteVisits,Conversion,CampaignChannel_PPC,CampaignChannel_Referral,CampaignChannel_SEO,CampaignChannel_Social Media,CampaignType_Consideration,CampaignType_Conversion,CampaignType_Retention
1.47622475462895,-0.3584150751886758,1.4924692044449082,0.8866539164193934,-1.2069270662784093,-0.1223939057929579,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.22212655693024755,-0.04569751341351597,-1.3092622345658456,0.8866539164193934,1.216968921083193,-1.5897582227284408,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.8370011826398268,1.5211437078049865,1.6675774193830804,-1.5639960672677902,0.8706980657458213,-0.9608878011846624,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.618209858763223,0.5453937739579287,1.3173609895067362,-0.16362464801797094,1.5632397764205648,1.484719393707809,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.5537823736642977,-0.7218752214261699,1.4924692044449082,-0.5137175028304257,1.5632397764205648,-0.262142888358242,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.2705225101183436,-1.1271776334426786,-1.4843704495040178,-0.5137175028304257,1.5632397764205648,-0.6813898360540942,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.5783273524960224,-0.27398445563531554,-0.25861294493681286,1.2367467712318483,-0.5143853556036657,-1.3102602575978726,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.40030212082490535,-0.16490987113751848,-1.6594786644421897,-0.8638103576428805,-1.2069270662784093,-0.5416408534888102,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.09896611596768727,0.35173860448816346,-1.1341540196276734,0.8866539164193934,0.8706980657458213,1.344970411142525,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.006062857172311,-0.805789183620204,-1.1341540196276734,1.2367467712318483,-0.8606562109410375,-0.19226839707559995,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.6262080134589214,0.9255622010830378,-0.7839375897513292,0.8866539164193934,1.5632397764205648,0.017355076772326172,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.99703407347855,-1.3841961266323781,-0.7839375897513292,-0.5137175028304257,-1.553197921615781,0.8558489721640307,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0901164445069511,0.2107430323053244,1.4924692044449082,-1.2139032124553353,-1.2069270662784093,-1.6596327140110827,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.4343780530120458,0.4285082549568767,-0.433721159874985,1.586839626044303,-0.5143853556036657,-1.6596327140110827,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.640794603130748,-1.010065690371763,-0.433721159874985,0.5365610616069386,-1.553197921615781,-0.262142888358242,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.1684016876626067,1.1275290528335489,1.6675774193830804,-0.8638103576428805,0.17815635507107777,0.8558489721640307,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.16145043247100058,0.4005462487548049,0.44181991481587557,0.18646820679448387,-0.5143853556036657,1.1353469372945988,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6072279021566364,0.5051167453295409,-0.25861294493681286,-0.8638103576428805,0.17815635507107777,0.15710405933761026,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.11317338858427956,-0.0057502529685425074,1.4924692044449082,-0.5137175028304257,-0.16811450026629401,-0.6115153447714522,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.19965114432329298,1.4160822408573839,-0.6088293748131571,-1.2139032124553353,-0.5143853556036657,1.554593884990451,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.4149415692790663,0.6715361663723788,1.6675774193830804,-0.16362464801797094,0.5244272104084495,-0.5416408534888102,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5794128949396976,-0.40589931681923963,-0.433721159874985,1.586839626044303,0.5244272104084495,-1.6596327140110827,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.4864304809674058,-0.9003712294667559,0.09160348493953134,0.5365610616069386,-0.5143853556036657,0.6462254983161045,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9573342065847374,-1.4787842309221395,-1.3092622345658456,-1.2139032124553353,-0.5143853556036657,-0.7512643273367363,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.4107195764500609,-1.1532351679628963,1.142252774568564,-0.16362464801797094,-0.5143853556036657,-0.7512643273367363,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6899863576517672,1.7029295374344173,-0.9590458046895013,0.18646820679448387,0.8706980657458213,1.2750959198598828,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.540953285382785,-0.31982886535676064,-0.7839375897513292,0.18646820679448387,-0.16811450026629401,1.344970411142525,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2499942532797583,1.3784280321395443,0.7920363446922197,-1.2139032124553353,-0.16811450026629401,0.5763510070334625,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.636845005086981,-1.135253791808997,-0.25861294493681286,-1.2139032124553353,1.216968921083193,1.694342867555735,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5210684185905676,-0.2556368714903238,1.4924692044449082,-1.2139032124553353,1.5632397764205648,-0.7512643273367363,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5585624471052881,1.5918880636084332,-0.7839375897513292,-0.8638103576428805,0.17815635507107777,-0.5416408534888102,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.2268027091794336,-1.4094945655580835,-0.433721159874985,-1.2139032124553353,-0.5143853556036657,-0.8910133099020203,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9741629940997871,0.32650185117815145,0.26671169987770343,1.2367467712318483,0.5244272104084495,0.8558489721640307,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5222899819805785,1.4491472842502875,0.9671445596303919,1.586839626044303,0.8706980657458213,-1.2403857663152305,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.3096461721140071,1.5544820608784304,1.6675774193830804,-0.16362464801797094,0.5244272104084495,-0.6813898360540942,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7473318210138579,1.1965616944678985,-1.3092622345658456,1.2367467712318483,0.17815635507107777,-0.4018918709235261,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.08487685996618215,1.2308325288886344,0.9671445596303919,0.8866539164193934,-1.2069270662784093,0.017355076772326172,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.6908012100006258,0.5274211606366183,0.7920363446922197,-0.16362464801797094,-0.16811450026629401,0.6462254983161045,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6970498272991054,-0.9631436522734094,0.09160348493953134,0.5365610616069386,0.17815635507107777,-0.6115153447714522,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.3709097469560708,0.7984115411645852,-0.7839375897513292,-1.2139032124553353,-1.2069270662784093,0.017355076772326172,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.3006230207143743,1.6535668587881716,-1.4843704495040178,1.586839626044303,1.216968921083193,-0.5416408534888102,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4211193686535903,0.09157013414717749,-0.6088293748131571,1.586839626044303,1.5632397764205648,1.2750959198598828,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6953916855030526,-0.8241048279525033,0.9671445596303919,0.5365610616069386,-0.5143853556036657,-1.3102602575978726,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6948226984626822,0.255684061331059,-1.6594786644421897,-0.16362464801797094,-0.16811450026629401,1.2750959198598828,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0406478322580834,0.6600841073742153,0.44181991481587557,0.18646820679448387,-0.16811450026629401,0.6462254983161045,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.3449291455063337,-1.0050642444622302,-1.1341540196276734,1.2367467712318483,0.5244272104084495,-0.9608878011846624,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6141620775261691,0.75874737890175,-1.6594786644421897,0.8866539164193934,1.216968921083193,1.484719393707809,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.154127824474772,0.3038843624000133,-0.9590458046895013,-1.2139032124553353,1.216968921083193,1.6244683762730932,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5459038269861182,0.3899055121356223,0.9671445596303919,1.586839626044303,0.17815635507107777,1.2750959198598828,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.1374895595165337,-0.6677481597521238,1.4924692044449082,0.18646820679448387,1.216968921083193,1.0654724460119567,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0248530299082417,-1.1880827845452533,0.26671169987770343,-1.5639960672677902,-0.5143853556036657,-1.7295072052937248,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0320071530378409,0.428226001969809,-0.25861294493681286,0.8866539164193934,-0.16811450026629401,-0.052519414510315866,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.06164148368645984,0.29974205130090853,-0.7839375897513292,-1.5639960672677902,-0.16811450026629401,-0.6813898360540942,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.463741651006431,-0.5571907919577365,-0.25861294493681286,-1.2139032124553353,-0.16811450026629401,-0.7512643273367363,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.2892659217980245,-0.70259658805595,-1.4843704495040178,-0.5137175028304257,-1.553197921615781,-1.0307622924673046,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6164870880451053,-0.5253182062656607,-1.6594786644421897,1.586839626044303,0.5244272104084495,0.7859744808813887,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.3985750259594703,-0.03288591381370937,-0.08350472999864078,-1.2139032124553353,0.17815635507107777,0.9257234634466727,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6709024665207981,1.6412603412137063,-1.3092622345658456,-0.16362464801797094,-0.8606562109410375,-1.5897582227284408,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7685561253871444,0.9119441692430218,1.3173609895067362,0.5365610616069386,0.8706980657458213,1.344970411142525,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5670171933911815,1.2163511866922374,0.26671169987770343,0.5365610616069386,0.17815635507107777,1.344970411142525,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.071079681776188,0.021543854239041125,0.7920363446922197,1.586839626044303,1.216968921083193,1.1353469372945988,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.337021290706559,0.09222640651664299,0.6169281297540476,-0.16362464801797094,0.5244272104084495,0.9257234634466727,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5784731214515995,-1.0187203307253987,-0.08350472999864078,-0.8638103576428805,0.8706980657458213,-0.4018918709235261,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6325841851233609,0.7651565360867923,-0.7839375897513292,-0.16362464801797094,1.216968921083193,-0.19226839707559995,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4496568103760023,-0.26867574702287544,1.6675774193830804,-0.5137175028304257,0.17815635507107777,-0.7512643273367363,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.2131634163128033,0.8390393008169047,1.6675774193830804,0.18646820679448387,0.8706980657458213,-0.5416408534888102,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6855254979715408,-0.31192832591163555,0.26671169987770343,-1.5639960672677902,-1.2069270662784093,0.9257234634466727,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0095833977351718,-1.3494765397762365,-0.25861294493681286,-1.5639960672677902,-1.553197921615781,0.6462254983161045,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.28614351475791994,-1.1266771345348152,-1.1341540196276734,0.8866539164193934,1.216968921083193,0.2269785506202523,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.7083347516109468,1.077673438124209,-1.1341540196276734,0.18646820679448387,1.5632397764205648,-0.4018918709235261,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7605354403577611,-0.8312886152183057,-1.4843704495040178,1.2367467712318483,0.17815635507107777,1.1353469372945988,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.28174458544839887,-0.811479545154115,-0.6088293748131571,1.586839626044303,1.5632397764205648,-0.7512643273367363,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.0527575968049294,1.4843475955931473,0.09160348493953134,-1.5639960672677902,1.5632397764205648,0.4366020244681784,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8971730474360496,0.5462454127044276,0.9671445596303919,0.5365610616069386,-0.8606562109410375,-0.9608878011846624,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1009977299197695,-1.3294864529436412,-0.08350472999864078,-1.5639960672677902,-0.8606562109410375,1.554593884990451,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.339176505494483,-1.228410973037313,0.7920363446922197,0.5365610616069386,0.8706980657458213,-0.9608878011846624,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.5839701637449335,-0.7838162246997057,-1.4843704495040178,0.5365610616069386,-0.8606562109410375,-0.052519414510315866,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.5615385627293972,0.3265412212639637,0.26671169987770343,0.8866539164193934,1.5632397764205648,0.5763510070334625,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.45680915512278636,0.8748693870027988,0.7920363446922197,-0.16362464801797094,0.17815635507107777,-1.2403857663152305,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0408926752769236,-0.7764662394844767,0.09160348493953134,0.8866539164193934,0.17815635507107777,-0.1223939057929579,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.1779769788536306,1.281607603918988,-0.08350472999864078,1.586839626044303,-0.16811450026629401,1.344970411142525,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.29898156528425746,-1.3471876931777935,-1.3092622345658456,-0.16362464801797094,0.5244272104084495,-1.7295072052937248,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0633543396631593,-1.0074157493203988,-0.433721159874985,1.2367467712318483,-0.5143853556036657,-0.052519414510315866,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.11790732579319739,1.6262262139605792,1.6675774193830804,0.8866539164193934,1.5632397764205648,0.5763510070334625,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.40505321298608654,-1.258930714392916,1.6675774193830804,0.5365610616069386,0.17815635507107777,-0.8211388186193783,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.07386085940982139,1.3419167778022507,-0.9590458046895013,0.5365610616069386,-1.553197921615781,0.7160999895987465,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.3445309651966073,0.7060850444922906,0.09160348493953134,-0.8638103576428805,-0.8606562109410375,-1.3801347488805147,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9053757442131104,-1.4717918865020612,0.26671169987770343,0.18646820679448387,0.5244272104084495,1.344970411142525,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8060326171793116,-0.054209082143278145,1.6675774193830804,0.18646820679448387,1.216968921083193,-1.1705112750325886,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2805865598616313,0.06756227752867065,0.09160348493953134,-0.16362464801797094,-1.553197921615781,1.554593884990451,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.1317595435078518,1.4939157899181943,-0.7839375897513292,-1.2139032124553353,-0.5143853556036657,-1.7295072052937248,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2904827687917767,-0.27033082386278784,-0.433721159874985,1.586839626044303,0.5244272104084495,-1.1705112750325886,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5133425963678758,-0.18174816325589588,0.44181991481587557,0.5365610616069386,1.5632397764205648,-0.1223939057929579,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6964917799945467,-1.3357827558219812,0.7920363446922197,-0.16362464801797094,1.216968921083193,0.9257234634466727,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.506207965807753,0.48250537995858417,-1.4843704495040178,-1.2139032124553353,0.8706980657458213,-0.5416408534888102,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.6638354047720993,-0.9960307250293559,-0.7839375897513292,-0.5137175028304257,-1.2069270662784093,1.554593884990451,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.230569448534886,-1.4564423791055687,1.6675774193830804,-1.5639960672677902,-1.2069270662784093,0.9257234634466727,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3821848349578207,1.7175536488092662,-1.4843704495040178,0.8866539164193934,1.216968921083193,-0.5416408534888102,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.5802680011691138,-0.7932679499439661,0.7920363446922197,-0.16362464801797094,-1.2069270662784093,1.0654724460119567,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.6828319613653586,-1.2371525608783995,-1.6594786644421897,0.8866539164193934,1.5632397764205648,0.15710405933761026,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3619244873187613,0.6907406008444177,0.09160348493953134,-1.5639960672677902,0.5244272104084495,-1.6596327140110827,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.04936784324751016,1.112583371420059,-0.433721159874985,0.8866539164193934,1.5632397764205648,0.7859744808813887,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.3494540246155153,-1.50289572619117,-0.25861294493681286,-0.16362464801797094,1.216968921083193,1.0654724460119567,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.14872596327537574,-1.3602611119620132,0.7920363446922197,0.5365610616069386,0.8706980657458213,0.7160999895987465,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.131748494183139,-1.4128033466387822,-0.9590458046895013,-0.8638103576428805,-0.16811450026629401,1.554593884990451,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.4095339804842037,-1.5619928646058994,-0.25861294493681286,-0.8638103576428805,-1.2069270662784093,-0.1223939057929579,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.496768996117374,0.5525315543207113,-1.1341540196276734,1.2367467712318483,0.17815635507107777,0.6462254983161045,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.5450308509142344,0.3069235292151509,-0.08350472999864078,0.5365610616069386,0.5244272104084495,-1.3801347488805147,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4932692360800472,0.5640973758739743,-1.1341540196276734,0.18646820679448387,1.5632397764205648,-0.6115153447714522,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.5568909156563109,0.02160459529691828,-0.9590458046895013,-0.5137175028304257,0.5244272104084495,0.29685304190289435,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.17431828578723063,1.098171843989985,1.4924692044449082,-0.16362464801797094,-0.16811450026629401,-1.2403857663152305,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8039190148507614,0.1631528563965063,0.44181991481587557,0.8866539164193934,1.5632397764205648,1.1353469372945988,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.3910988033379932,1.4476801741933674,0.09160348493953134,-1.5639960672677902,1.216968921083193,-1.1006367837499464,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
